"","id","num.picture","task1","task2","task3","latitude","longitude","gender","educ","age"
"6409","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",903,1,6,0,49.2113807819826,16.6069325124787,0,3,40
"6410","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",487,1,5,1,49.2110992276838,16.5937367500229,0,3,40
"6411","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",690,1,6,4,49.2030285535459,16.6249291672466,0,3,40
"6412","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",1080,1,6,5,49.2286021884406,16.6287525297421,0,3,40
"6413","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",510,1,6,3,49.1755272494473,16.5674329429876,0,3,40
"6414","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",544,1,6,0,49.224732073614,16.5782397733383,0,3,40
"6415","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",410,0,4,1,49.2305835781916,16.5922980532509,0,3,40
"6416","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",906,1,6,1,49.2043129838567,16.6385357957162,0,3,40
"6417","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",1113,1,6,2,49.191113157519,16.634207901883,0,3,40
"6418","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",193,1,5,2,49.1978070512296,16.5771706392904,0,3,40
"6419","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",818,1,6,1,49.1823714220331,16.6114555483318,0,3,40
"6420","1565460769_endBrno3ec237ab4f43ec263a9d1293ce972b00.csv",855,1,5,2,49.1653701357558,16.6170063446719,0,3,40
"6421","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",413,1,3,2,49.1936708456881,16.6530151490836,0,1,39
"6422","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",1063,1,4,4,49.2131399573327,16.6054431627957,0,1,39
"6423","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",383,1,0,1,49.1674313989407,16.5760132496254,0,1,39
"6424","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",1214,1,5,1,49.2294536329171,16.634442173206,0,1,39
"6425","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",529,0,4,0,49.209015975363,16.5890740580329,0,1,39
"6426","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",60,1,6,2,49.2049253858037,16.5881362217334,0,1,39
"6427","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",198,0,1,3,49.2171760496082,16.5695535166422,0,1,39
"6428","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",375,1,1,3,49.1649151723217,16.5925170608263,0,1,39
"6429","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",900,0,2,0,49.1615180958576,16.5806532733532,0,1,39
"6430","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",378,0,5,4,49.1932834407109,16.6329770106652,0,1,39
"6431","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",1024,0,6,3,49.2111278124886,16.5814648838495,0,1,39
"6432","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",1132,1,1,0,49.213087135285,16.6426347614439,0,1,39
"6433","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",179,1,6,4,49.2118717051276,16.6266350842802,0,1,39
"6434","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",192,1,5,2,49.2058246650124,16.5928455753325,0,1,39
"6435","1565461807_endBrno2fd3e5385d259bf1fbf76b4462efcc2a.csv",934,1,5,4,49.1957683303969,16.5553549065514,0,1,39
"6436","1565463678_endBrno10017.csv",366,1,5,0,49.2217053635146,16.5912068336041,1,2,28
"6437","1565463678_endBrno10017.csv",992,1,3,0,49.1871758972848,16.5858329451343,1,2,28
"6438","1565463678_endBrno10017.csv",1011,1,6,0,49.224632229346,16.6380094124122,1,2,28
"6439","1565463678_endBrno10017.csv",1222,0,6,0,49.1943538742629,16.6411101421864,1,2,28
"6440","1565463678_endBrno10017.csv",403,1,6,1,49.2251585087069,16.590217288358,1,2,28
"6441","1565463678_endBrno10017.csv",1076,1,6,1,49.2267067276125,16.6493544135877,1,2,28
"6442","1565463678_endBrno10017.csv",173,1,5,3,49.2109828443234,16.6230258532033,1,2,28
"6443","1565463678_endBrno10017.csv",157,1,5,3,49.1662614014382,16.5735433595033,1,2,28
"6444","1565463678_endBrno10017.csv",332,1,6,0,49.2267585703582,16.5890025684339,1,2,28
"6445","1565463678_endBrno10017.csv",879,1,6,0,49.2167745915194,16.5637810320721,1,2,28
"6446","1565463678_endBrno10017.csv",234,1,3,0,49.1766945757578,16.6207703226895,1,2,28
"6447","1565463678_endBrno10017.csv",487,0,6,3,49.2110992276838,16.5937367500229,1,2,28
"6448","1565463678_endBrno10017.csv",571,0,1,1,49.2260368334117,16.5981257751994,1,2,28
"6449","1565463678_endBrno10017.csv",1028,1,6,1,49.2284404358407,16.5732274592139,1,2,28
"6450","1565463678_endBrno10017.csv",778,1,6,0,49.2083491897929,16.5961466607895,1,2,28
"6451","1565464039_endBrno10100.csv",962,1,6,1,49.1935709762475,16.5721614271411,1,2,46
"6452","1565464039_endBrno10100.csv",114,0,4,1,49.1842649439951,16.5632206652331,1,2,46
"6453","1565464039_endBrno10100.csv",548,1,5,1,49.2061614194472,16.6396324197804,1,2,46
"6454","1565464039_endBrno10100.csv",1234,0,4,1,49.2250395602632,16.5767998167442,1,2,46
"6455","1565464039_endBrno10100.csv",180,0,5,0,49.1993121977144,16.6110035994755,1,2,46
"6456","1565464039_endBrno10100.csv",31,1,6,2,49.2080200916152,16.6025252397118,1,2,46
"6457","1565464039_endBrno10100.csv",237,1,6,1,49.2136450262449,16.6268422002056,1,2,46
"6458","1565464039_endBrno10100.csv",1144,1,6,1,49.1713819183456,16.619176800043,1,2,46
"6459","1565464039_endBrno10100.csv",813,0,6,1,49.1994221134201,16.5802560626943,1,2,46
"6460","1565464039_endBrno10100.csv",501,0,5,2,49.210875722356,16.6615573888421,1,2,46
"6461","1565464039_endBrno10100.csv",1001,0,5,1,49.2255019341454,16.5939154119135,1,2,46
"6462","1565464039_endBrno10100.csv",292,0,5,1,49.1954733868295,16.6077397847379,1,2,46
"6463","1565464039_endBrno10100.csv",1179,1,3,1,49.1999455963754,16.6405895040511,1,2,46
"6464","1565464039_endBrno10100.csv",81,0,6,1,49.1827381290515,16.6042845299949,1,2,46
"6465","1565464039_endBrno10100.csv",794,1,6,1,49.1797062315384,16.6253673698299,1,2,46
"6466","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",893,1,2,3,49.1648227567228,16.5730450438703,0,2,41
"6467","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",593,1,5,3,49.1979230463467,16.5803330670492,0,2,41
"6468","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",1085,1,3,2,49.1609375142931,16.627533299557,0,2,41
"6469","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",127,1,2,3,49.2161844703451,16.6173818710955,0,2,41
"6470","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",1230,1,3,3,49.2287614368552,16.6025486303107,0,2,41
"6471","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",136,1,5,4,49.1595202754235,16.6523320092359,0,2,41
"6472","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",1259,1,4,3,49.2136661571912,16.5927829022647,0,2,41
"6473","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",1150,1,4,4,49.2196248801094,16.5564215205719,0,2,41
"6474","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",608,1,5,4,49.1773438616713,16.618658149305,0,2,41
"6475","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",789,1,2,3,49.2101815478852,16.5727855312605,0,2,41
"6476","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",868,1,3,2,49.2258377914979,16.6603209529456,0,2,41
"6477","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",668,1,5,3,49.2056629590737,16.6586912430594,0,2,41
"6478","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",391,1,4,4,49.2058612144317,16.6561930038492,0,2,41
"6479","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",791,1,3,3,49.1703228253864,16.5614370107756,0,2,41
"6480","1565468436_endBrno215413e9a1af3de88a8d38b2b05866ab.csv",45,1,6,4,49.1942812615744,16.6227305148543,0,2,41
"6481","1565469413_endBrno10159.csv",99,1,5,1,49.1784184659258,16.5993040466537,1,1,40
"6482","1565469413_endBrno10159.csv",384,1,4,1,49.1673650712964,16.5644789493908,1,1,40
"6483","1565469413_endBrno10159.csv",1026,1,2,3,49.2105407345291,16.6566577872672,1,1,40
"6484","1565469413_endBrno10159.csv",179,1,5,3,49.2118717051276,16.6266350842802,1,1,40
"6485","1565469413_endBrno10159.csv",969,1,5,1,49.2230873948874,16.5547637385683,1,1,40
"6486","1565469413_endBrno10159.csv",1210,1,4,2,49.2300450719749,16.5939459216237,1,1,40
"6487","1565469413_endBrno10159.csv",1065,1,2,0,49.1875982030351,16.644115732117,1,1,40
"6488","1565469413_endBrno10159.csv",572,1,3,1,49.1905552455373,16.6073739138581,1,1,40
"6489","1565469413_endBrno10159.csv",610,1,4,1,49.1983686930912,16.5835191042699,1,1,40
"6490","1565469413_endBrno10159.csv",22,1,5,1,49.1717477846619,16.5777540734552,1,1,40
"6491","1565469413_endBrno10159.csv",198,0,5,1,49.2171760496082,16.5695535166422,1,1,40
"6492","1565469413_endBrno10159.csv",808,1,5,3,49.1618130150524,16.6015435583495,1,1,40
"6493","1565469413_endBrno10159.csv",651,1,1,3,49.2042290918068,16.5852517991019,1,1,40
"6494","1565469413_endBrno10159.csv",1269,1,1,1,49.2148438459426,16.5575489823722,1,1,40
"6495","1565469413_endBrno10159.csv",321,1,4,1,49.2084874399098,16.6601732314383,1,1,40
"6496","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",1159,1,4,2,49.1701653296431,16.6171180381868,1,3,66
"6497","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",791,1,3,2,49.1703228253864,16.5614370107756,1,3,66
"6498","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",368,1,2,2,49.191746037772,16.6397410322993,1,3,66
"6499","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",476,1,2,2,49.2295833540004,16.5972068637258,1,3,66
"6500","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",573,0,4,1,49.2204572495338,16.6124829232727,1,3,66
"6501","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",711,0,4,2,49.1916531273375,16.6158126573775,1,3,66
"6502","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",862,1,4,4,49.2247600688604,16.578156401314,1,3,66
"6503","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",924,1,2,3,49.1787526353226,16.5832921289626,1,3,66
"6504","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",1255,1,2,3,49.2009059820733,16.5685005938277,1,3,66
"6505","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",392,1,1,2,49.2301433706046,16.6016600500074,1,3,66
"6506","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",694,1,3,2,49.2279733713143,16.629537784246,1,3,66
"6507","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",590,1,2,3,49.2073072905335,16.644596778769,1,3,66
"6508","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",508,1,2,2,49.1901344367969,16.5951450120577,1,3,66
"6509","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",442,1,1,2,49.1892505021269,16.6484504996744,1,3,66
"6510","1565469589_endBrno8a39cef1e471ca77caf1e8b570bda477.csv",428,1,4,3,49.1975028679244,16.5811042372373,1,3,66
"6511","1565470024_endBrno10119.csv",23,1,2,3,49.1802411233529,16.6559751730992,0,2,29
"6512","1565470024_endBrno10119.csv",1130,1,5,1,49.2229666178208,16.6266189624829,0,2,29
"6513","1565470024_endBrno10119.csv",414,1,5,2,49.2297500724774,16.6488345400542,0,2,29
"6514","1565470024_endBrno10119.csv",616,1,4,4,49.1909023996054,16.6490992886093,0,2,29
"6515","1565470024_endBrno10119.csv",332,1,6,1,49.2267585703582,16.5890025684339,0,2,29
"6516","1565470024_endBrno10119.csv",527,1,2,1,49.2008658061822,16.624112979821,0,2,29
"6517","1565470024_endBrno10119.csv",964,1,3,0,49.2080866446137,16.5561969993649,0,2,29
"6518","1565470024_endBrno10119.csv",898,1,5,1,49.2258573512165,16.5855296861736,0,2,29
"6519","1565470024_endBrno10119.csv",84,1,2,1,49.1772353005412,16.5805778265147,0,2,29
"6520","1565470024_endBrno10119.csv",770,1,5,1,49.1613326560969,16.6118539626469,0,2,29
"6521","1565470024_endBrno10119.csv",582,1,6,1,49.2251568878006,16.6260687894395,0,2,29
"6522","1565470024_endBrno10119.csv",1061,1,5,1,49.1974447837451,16.5831096848206,0,2,29
"6523","1565470024_endBrno10119.csv",142,1,2,1,49.2065281666253,16.569531754623,0,2,29
"6524","1565470024_endBrno10119.csv",604,1,2,3,49.1950865310676,16.5861608635618,0,2,29
"6525","1565470024_endBrno10119.csv",415,1,3,1,49.2270171617202,16.5733904434722,0,2,29
"6526","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",391,1,5,3,49.2058612144317,16.6561930038492,1,1,37
"6527","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",543,1,4,2,49.2179855100922,16.6214215908434,1,1,37
"6528","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",290,1,5,2,49.1820419703871,16.616252858167,1,1,37
"6529","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",319,1,5,2,49.1652228397644,16.5963580143237,1,1,37
"6530","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",182,1,2,2,49.1698134836471,16.6031531396002,1,1,37
"6531","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",826,1,5,2,49.1869573204083,16.554863631837,1,1,37
"6532","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",789,1,5,2,49.2101815478852,16.5727855312605,1,1,37
"6533","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",786,1,4,3,49.1864443162053,16.6513143133732,1,1,37
"6534","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",1069,0,4,1,49.1925732770632,16.6120985903859,1,1,37
"6535","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",270,1,5,2,49.2085096706204,16.5823339433761,1,1,37
"6536","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",236,1,2,1,49.1963759875533,16.6309660508046,1,1,37
"6537","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",1080,1,4,1,49.2286021884406,16.6287525297421,1,1,37
"6538","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",407,1,5,2,49.197599644705,16.6465831327222,1,1,37
"6539","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",149,1,4,3,49.210611298025,16.5779934179755,1,1,37
"6540","1565470771_endBrno114ac44521a21da6818f67586afdc803.csv",19,1,5,2,49.1847336228096,16.5636110816893,1,1,37
"6541","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",1023,1,4,5,49.199525542083,16.6144919958022,1,2,52
"6542","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",231,1,3,3,49.1828422067205,16.5919080029204,1,2,52
"6543","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",158,1,2,2,49.203654603107,16.6397998465584,1,2,52
"6544","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",191,0,2,3,49.2030643038065,16.5804130531516,1,2,52
"6545","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",460,1,2,3,49.230186856358,16.6350836305296,1,2,52
"6546","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",974,0,3,3,49.2059308304165,16.5704374411337,1,2,52
"6547","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",920,0,3,5,49.2246872501057,16.5965264765415,1,2,52
"6548","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",269,0,2,2,49.1789633406068,16.5800697961568,1,2,52
"6549","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",355,1,3,3,49.1901304126629,16.5826798122874,1,2,52
"6550","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",1197,1,2,3,49.174271258323,16.6248955444712,1,2,52
"6551","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",121,1,2,5,49.2255336544372,16.5705719450886,1,2,52
"6552","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",226,1,4,2,49.1852223983717,16.6600330100654,1,2,52
"6553","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",630,0,2,3,49.1731380611001,16.6320504406275,1,2,52
"6554","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",45,1,4,3,49.1942812615744,16.6227305148543,1,2,52
"6555","1565471896_endBrno69640b51810826c662cfd8ee9aaa5c3f.csv",1025,0,4,3,49.1828498854997,16.5598748077468,1,2,52
"6556","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",944,1,4,3,49.1762258142902,16.6608069076703,0,3,27
"6557","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",1091,0,4,2,49.1666811043961,16.6235693996215,0,3,27
"6558","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",519,0,3,5,49.1860785902561,16.5928561607814,0,3,27
"6559","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",813,0,3,2,49.1994221134201,16.5802560626943,0,3,27
"6560","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",917,1,2,4,49.1669611039544,16.5756778317022,0,3,27
"6561","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",763,0,3,3,49.1896848108625,16.6228821909692,0,3,27
"6562","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",658,1,2,3,49.1657449278845,16.6143726434166,0,3,27
"6563","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",1156,0,3,2,49.1633174987612,16.6387391275504,0,3,27
"6564","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",309,1,2,4,49.1767142965985,16.6324173612057,0,3,27
"6565","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",40,0,5,4,49.2109591210039,16.5809141887295,0,3,27
"6566","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",486,1,3,6,49.2254922012224,16.58187474082,0,3,27
"6567","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",1118,0,3,4,49.2150318812439,16.589406070716,0,3,27
"6568","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",677,1,2,2,49.1967663188507,16.6113878310951,0,3,27
"6569","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",863,0,2,4,49.2171877208305,16.6248302788817,0,3,27
"6570","1565472041_endBrnoc20cc52a988f9d73327eb5c710bbedd3.csv",735,0,3,2,49.224549889986,16.624634984335,0,3,27
"6571","1565475847_endBrno10143.csv",937,1,5,6,49.1869208870336,16.6086710775623,0,2,28
"6572","1565475847_endBrno10143.csv",86,1,6,4,49.1653894699702,16.56337556028,0,2,28
"6573","1565475847_endBrno10143.csv",943,1,2,3,49.2257211213185,16.5888999329276,0,2,28
"6574","1565475847_endBrno10143.csv",653,1,2,1,49.1651863821338,16.6031427502463,0,2,28
"6575","1565475847_endBrno10143.csv",1134,0,1,0,49.1794595519564,16.5715363261417,0,2,28
"6576","1565475847_endBrno10143.csv",695,0,3,2,49.212439332528,16.6279202976132,0,2,28
"6577","1565475847_endBrno10143.csv",529,0,2,4,49.209015975363,16.5890740580329,0,2,28
"6578","1565475847_endBrno10143.csv",176,1,2,2,49.1883617875078,16.5881107916599,0,2,28
"6579","1565475847_endBrno10143.csv",1130,0,2,0,49.2229666178208,16.6266189624829,0,2,28
"6580","1565475847_endBrno10143.csv",451,0,6,3,49.1719178747327,16.5732116272661,0,2,28
"6581","1565475847_endBrno10143.csv",532,1,6,0,49.1835910453651,16.618471979103,0,2,28
"6582","1565475847_endBrno10143.csv",616,1,2,1,49.1909023996054,16.6490992886093,0,2,28
"6583","1565475847_endBrno10143.csv",119,1,3,0,49.1882391349236,16.5856797234108,0,2,28
"6584","1565475847_endBrno10143.csv",745,0,4,6,49.2091849969103,16.6004486980158,0,2,28
"6585","1565475847_endBrno10143.csv",696,0,2,1,49.1980683574776,16.6525930686553,0,2,28
"6586","1565506484_endBrno10127.csv",156,1,6,4,49.2204334599484,16.6468162420918,0,3,55
"6587","1565506484_endBrno10127.csv",362,1,5,3,49.218834181002,16.5814590697128,0,3,55
"6588","1565506484_endBrno10127.csv",14,1,6,3,49.190385504367,16.5914779177849,0,3,55
"6589","1565506484_endBrno10127.csv",1165,1,5,2,49.2020658158827,16.5816943923185,0,3,55
"6590","1565506484_endBrno10127.csv",475,1,5,3,49.2116179962559,16.5665466291221,0,3,55
"6591","1565506484_endBrno10127.csv",1069,1,6,4,49.1925732770632,16.6120985903859,0,3,55
"6592","1565506484_endBrno10127.csv",230,1,5,3,49.2077764573986,16.590750906478,0,3,55
"6593","1565506484_endBrno10127.csv",812,1,5,3,49.195272915022,16.5844919946797,0,3,55
"6594","1565506484_endBrno10127.csv",541,1,5,3,49.2253205012312,16.5919041037888,0,3,55
"6595","1565506484_endBrno10127.csv",877,1,5,4,49.1733167230315,16.5947657165937,0,3,55
"6596","1565506484_endBrno10127.csv",326,1,5,3,49.1764959956883,16.6289071077509,0,3,55
"6597","1565506484_endBrno10127.csv",972,1,6,4,49.1608673843681,16.5653694994597,0,3,55
"6598","1565506484_endBrno10127.csv",977,1,5,4,49.1727274855529,16.5533571222339,0,3,55
"6599","1565506484_endBrno10127.csv",1197,1,5,3,49.174271258323,16.6248955444712,0,3,55
"6600","1565506484_endBrno10127.csv",28,1,5,3,49.1865226223458,16.5538126697677,0,3,55
"6601","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",222,1,3,4,49.2183497956952,16.583030010799,1,2,33
"6602","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",763,0,3,6,49.1896848108625,16.6228821909692,1,2,33
"6603","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",436,1,5,2,49.1961428460757,16.6436934500998,1,2,33
"6604","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",754,0,6,3,49.1768656216251,16.6022413724589,1,2,33
"6605","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",860,1,4,3,49.2013294764093,16.6342964171969,1,2,33
"6606","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",560,1,6,2,49.1692719330985,16.569100323858,1,2,33
"6607","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",740,1,5,1,49.1984048856747,16.6538814766448,1,2,33
"6608","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",335,1,3,0,49.20730810808,16.6394765562175,1,2,33
"6609","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",1098,0,6,3,49.1709686199105,16.5845230428206,1,2,33
"6610","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",623,1,5,2,49.211423679728,16.6195002428851,1,2,33
"6611","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",810,1,5,3,49.2110302065753,16.5801045057849,1,2,33
"6612","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",125,1,6,4,49.1837866499026,16.6334315114903,1,2,33
"6613","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",53,1,6,3,49.1856402140927,16.6551919554124,1,2,33
"6614","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",184,0,2,2,49.2237118533326,16.6155525726835,1,2,33
"6615","1565507587_endBrno70678b84efe4db9704b2c797f54cb645.csv",506,1,5,5,49.229250561768,16.6202446569949,1,2,33
